Forward Packets	Forward Bytes	Delta Forward Packets	Delta Forward Bytes	Forward Instantaneous Packets per Second	Forward Average Packets per second	Forward Instantaneous Bytes per Second	Forward Average Bytes per second	Reverse Packets	Reverse Bytes	Delta Reverse Packets	Delta Reverse Bytes	DeltaReverse Instantaneous Packets per Second	Reverse Average Packets per second	Reverse Instantaneous Bytes per Second	Reverse Average Bytes per second	Traffic Type
45	3050	9	616	9.0	0.9574468085106383	616.0	64.8936170212766	61	8629	1	71	1.0	1.326086956521739	71.0	187.58695652173913	dns
45	3050	9	616	9.0	0.9574468085106383	616.0	64.8936170212766	71	9524	10	895	10.0	1.5106382978723405	895.0	202.63829787234042	dns
45	3050	0	0	0.0	0.9375	0.0	63.541666666666664	71	9524	10	895	10.0	1.5106382978723405	895.0	202.63829787234042	dns
45	3050	0	0	0.0	0.9375	0.0	63.541666666666664	71	9524	0	0	0.0	1.4791666666666667	0.0	198.41666666666666	dns
45	3050	0	0	0.0	0.9183673469387755	0.0	62.244897959183675	71	9524	0	0	0.0	1.4791666666666667	0.0	198.41666666666666	dns
45	3050	0	0	0.0	0.9183673469387755	0.0	62.244897959183675	72	9747	1	223	1.0	1.469387755102041	223.0	198.91836734693877	dns
45	3050	0	0	0.0	0.9	0.0	61.0	72	9747	1	223	1.0	1.469387755102041	223.0	198.91836734693877	dns
45	3050	0	0	0.0	0.9	0.0	61.0	73	10046	1	299	1.0	1.46	299.0	200.92	dns
45	3050	0	0	0.0	0.8823529411764706	0.0	59.80392156862745	73	10046	1	299	1.0	1.46	299.0	200.92	dns
45	3050	0	0	0.0	0.8823529411764706	0.0	59.80392156862745	73	10046	0	0	0.0	1.4313725490196079	0.0	196.98039215686273	dns
45	3050	0	0	0.0	0.8653846153846154	0.0	58.65384615384615	73	10046	0	0	0.0	1.4313725490196079	0.0	196.98039215686273	dns
45	3050	0	0	0.0	0.8653846153846154	0.0	58.65384615384615	74	10232	1	186	1.0	1.4230769230769231	186.0	196.76923076923077	dns
45	3050	0	0	0.0	0.8490566037735849	0.0	57.54716981132076	74	10232	1	186	1.0	1.4230769230769231	186.0	196.76923076923077	dns
45	3050	0	0	0.0	0.8490566037735849	0.0	57.54716981132076	74	10232	0	0	0.0	1.3962264150943395	0.0	193.0566037735849	dns
45	3050	0	0	0.0	0.8333333333333334	0.0	56.48148148148148	74	10232	0	0	0.0	1.3962264150943395	0.0	193.0566037735849	dns
45	3050	0	0	0.0	0.8333333333333334	0.0	56.48148148148148	75	10469	1	237	1.0	1.3888888888888888	237.0	193.87037037037038	dns
45	3050	0	0	0.0	0.8181818181818182	0.0	55.45454545454545	75	10469	1	237	1.0	1.3888888888888888	237.0	193.87037037037038	dns
45	3050	0	0	0.0	0.8181818181818182	0.0	55.45454545454545	75	10469	0	0	0.0	1.3636363636363635	0.0	190.34545454545454	dns
45	3050	0	0	0.0	0.8035714285714286	0.0	54.464285714285715	75	10469	0	0	0.0	1.3636363636363635	0.0	190.34545454545454	dns
45	3050	0	0	0.0	0.8035714285714286	0.0	54.464285714285715	76	10621	1	152	1.0	1.3571428571428572	152.0	189.66071428571428	dns
46	3116	1	66	1.0	0.8070175438596491	66.0	54.666666666666664	76	10621	1	152	1.0	1.3571428571428572	152.0	189.66071428571428	dns
46	3116	1	66	1.0	0.8070175438596491	66.0	54.666666666666664	77	10692	1	71	1.0	1.3508771929824561	71.0	187.57894736842104	dns
55	3732	9	616	9.0	0.9482758620689655	616.0	64.34482758620689	77	10692	1	71	1.0	1.3508771929824561	71.0	187.57894736842104	dns
55	3732	9	616	9.0	0.9482758620689655	616.0	64.34482758620689	87	11484	10	792	10.0	1.5	792.0	198.0	dns
55	3732	0	0	0.0	0.9322033898305084	0.0	63.25423728813559	87	11484	10	792	10.0	1.5	792.0	198.0	dns
55	3732	0	0	0.0	0.9322033898305084	0.0	63.25423728813559	87	11484	0	0	0.0	1.4745762711864407	0.0	194.64406779661016	dns
55	3732	0	0	0.0	0.9166666666666666	0.0	62.2	87	11484	0	0	0.0	1.4745762711864407	0.0	194.64406779661016	dns
55	3732	0	0	0.0	0.9166666666666666	0.0	62.2	88	11833	1	349	1.0	1.4666666666666666	349.0	197.21666666666667	dns
